,date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carmelo1_pre,carmelo2_pre,carmelo1_post,carmelo2_post,carmelo_prob1,carmelo_prob2,score1,score2,team2_Pace,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA,team2_ORtg,team2_DRtg,team2_NetRtg,team1_Pace,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team1_ORtg,team1_DRtg,team1_NetRtg
65782,2017-10-17,2018,0,,CLE,BOS,1647.98980499184,1532.47001417512,0.7756739419034359,0.2243260580965641,1650.12918425956,1530.3306349073998,1648.0,1549.0,1650.3089110555802,1546.6910889444198,0.7462902890644448,0.2537097109355552,102.0,99.0,99.3,0.455,9.2,18.0,0.21600000000000003,99.7,102.7,-3.0,99.3,0.488,15.3,19.6,0.253,102.7,99.7,3.0
65783,2017-10-17,2018,0,,GSW,HOU,1760.6096631866299,1574.4674711548998,0.8385077763514858,0.16149222364851426,1751.81901573319,1583.25811860834,1761.0,1675.0,1753.88411128975,1682.11588871025,0.747494648080496,0.252505351919504,121.0,122.0,102.0,0.562,10.2,22.2,0.134,119.6,118.6,1.0,102.0,0.638,16.0,15.4,0.23800000000000002,118.6,119.6,-1.0
65784,2017-10-18,2018,0,,ORL,MIA,1390.2293565701502,1552.80970607643,0.4109011190298523,0.5890988809701476,1400.6636419670199,1542.37542067956,1458.0,1483.0,1464.3977522060097,1476.6022477939903,0.5986336409064489,0.4013663590935511,116.0,109.0,105.2,0.475,10.7,22.0,0.129,103.6,110.3,-6.700000000000003,105.2,0.522,12.0,25.0,0.244,110.3,103.6,6.700000000000003
65785,2017-10-18,2018,0,,DET,CHO,1456.65498352248,1473.21640087918,0.6178213317907565,0.3821786682092435,1464.9926626618499,1464.8787217398099,1427.0,1542.0,1439.1042311805302,1529.8957688194698,0.4765363471511986,0.5234636528488014,102.0,90.0,98.5,0.45899999999999996,16.5,7.3,0.315,91.4,103.6,-12.199999999999989,98.5,0.474,7.3,17.0,0.115,103.6,91.4,12.199999999999989
65786,2017-10-18,2018,0,,IND,BRK,1502.8848370967598,1405.0340220156602,0.7574814494982404,0.24251855050175966,1506.9609376683402,1400.9579214440803,1406.0,1381.0,1411.7292854297302,1375.2707145702698,0.6719777550570647,0.3280222449429353,140.0,131.0,113.3,0.5429999999999999,15.6,25.0,0.309,115.7,123.6,-7.8999999999999915,113.3,0.564,10.8,30.4,0.245,123.6,115.7,7.8999999999999915
65787,2017-10-18,2018,0,,WAS,PHI,1565.6842475862697,1379.57595190681,0.8384813525038788,0.1615186474961212,1567.5341617163099,1377.72603777677,1549.0,1478.0,1552.4790687646898,1474.5209312353102,0.7181210210380309,0.2818789789619691,120.0,115.0,104.3,0.5429999999999999,14.4,23.4,0.151,110.3,115.1,-4.799999999999997,104.3,0.46399999999999997,7.3,30.2,0.309,115.1,110.3,4.799999999999997
65788,2017-10-18,2018,0,,BOS,MIL,1530.3306349073998,1507.5760252190198,0.6696566025878908,0.3303433974121092,1516.84639158958,1521.0602685368399,1546.6910889444198,1529.0,1535.31885656942,1540.372232375,0.5933771689026534,0.40662283109734665,100.0,108.0,97.9,0.546,14.4,15.8,0.32899999999999996,110.4,102.2,8.200000000000003,97.9,0.489,10.7,22.0,0.121,102.2,110.4,-8.200000000000003
65789,2017-10-18,2018,0,,MEM,NOP,1489.24498937884,1488.06559093884,0.6416276074819666,0.35837239251803343,1496.96065296841,1480.34992734927,1459.0,1536.0,1469.81217390794,1525.18782609206,0.5411607335393277,0.4588392664606723,103.0,91.0,93.3,0.424,15.6,34.8,0.304,97.6,110.4,-12.800000000000011,93.3,0.473,9.5,30.0,0.174,110.4,97.6,12.800000000000011
65790,2017-10-18,2018,0,,DAL,ATL,1441.31975913375,1486.28070406651,0.5785515708603742,0.42144842913962577,1431.9600765968698,1495.64038660339,1409.0,1344.0,1396.1381569599,1356.8618430401,0.7186030638439128,0.2813969361560872,111.0,117.0,98.6,0.5589999999999999,11.4,30.4,0.128,118.7,112.6,6.1000000000000085,98.6,0.541,13.6,20.0,0.209,112.6,118.7,-6.1000000000000085
65791,2017-10-18,2018,0,,UTA,DEN,1579.69343561164,1540.00817015275,0.6908493373564161,0.30915066264358393,1585.4649150934301,1534.2366906709601,1558.0,1572.0,1564.35562682056,1565.64437317944,0.6685136859009269,0.33148631409907314,106.0,96.0,94.5,0.552,19.6,18.9,0.14300000000000002,101.6,112.2,-10.600000000000009,94.5,0.562,14.6,16.2,0.185,112.2,101.6,10.600000000000009
65792,2017-10-18,2018,0,,SAS,MIN,1617.11421587934,1473.6734674361999,0.8023992301621061,0.19760076983789387,1620.11748000749,1470.6702033080498,1600.0,1602.0,1605.97784559325,1596.02215440675,0.6362315916163864,0.3637684083836136,107.0,99.0,94.5,0.48200000000000004,12.0,22.4,0.2,104.8,113.3,-8.5,94.5,0.506,10.2,27.9,0.191,113.3,104.8,8.5
65793,2017-10-18,2018,0,,PHO,POR,1381.18770952801,1531.17123424495,0.4285601082448404,0.5714398917551595,1355.6601803721699,1556.69876340079,1409.0,1523.0,1378.69201690823,1553.30798309177,0.4859381666020995,0.5140618333979005,76.0,124.0,98.7,0.5670000000000001,13.5,39.5,0.244,125.6,77.0,48.599999999999994,98.7,0.354,14.2,19.2,0.146,77.0,125.6,-48.599999999999994
65794,2017-10-18,2018,0,,SAC,HOU,1420.99185989858,1583.25811860834,0.4113388489976136,0.5886611510023864,1415.4770759726,1588.77290253432,1347.0,1682.11588871025,1344.02491353706,1685.09097517319,0.2421437926297578,0.7578562073702422,100.0,105.0,96.3,0.47,12.8,26.7,0.325,109.1,103.9,5.199999999999989,96.3,0.523,15.5,22.0,0.091,103.9,109.1,-5.199999999999989
65795,2017-10-19,2018,0,,TOR,CHI,1532.4423910191501,1496.57864097607,0.6861313754996566,0.31386862450034336,1540.73574324917,1488.2852887460501,1534.0,1344.0,1537.82704724595,1340.17295275405,0.8393442047658627,0.1606557952341373,117.0,100.0,100.1,0.47200000000000003,16.3,21.7,0.18,99.9,116.9,-17.0,100.1,0.5479999999999999,15.1,31.0,0.313,116.9,99.9,17.0
65796,2017-10-19,2018,0,,OKC,NYK,1518.4435392771302,1406.71263432634,0.7718560119877207,0.2281439880122793,1525.05639942741,1400.0997741760598,1658.0,1389.0,1660.6205285000399,1386.3794714999601,0.8978478425360494,0.10215215746395057,105.0,84.0,98.9,0.449,22.2,28.2,0.165,85.0,106.2,-21.200000000000003,98.9,0.494,15.3,30.2,0.17800000000000002,106.2,85.0,21.200000000000003
65797,2017-10-19,2018,0,,LAL,LAC,1401.2168819797,1590.81792927097,0.3738383477408594,0.6261616522591407,1391.40866655013,1600.6261447005402,1423.0,1566.0,1411.3501382784802,1577.6498617215198,0.4275423631797821,0.5724576368202179,92.0,108.0,105.9,0.449,11.0,29.8,0.11199999999999999,102.0,86.9,15.099999999999994,105.9,0.429,15.8,22.2,0.154,86.9,102.0,-15.099999999999994
65798,2017-10-20,2018,0,,WAS,DET,1567.5341617163099,1464.9926626618499,0.7624072142977226,0.23759278570227735,1570.1203603492902,1462.40646402887,1552.4790687646898,1439.1042311805302,1554.9874923536302,1436.59580759159,0.7686013180291908,0.23139868197080915,115.0,111.0,99.2,0.552,16.6,25.0,0.172,111.8,115.9,-4.1000000000000085,99.2,0.573,15.0,23.3,0.387,115.9,111.8,4.1000000000000085
