,date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carmelo1_pre,carmelo2_pre,carmelo1_post,carmelo2_post,carmelo_prob1,carmelo_prob2,score1,score2,team2_Pace,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA,team2_ORtg,team2_DRtg,team2_NetRtg,team1_Pace,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team1_ORtg,team1_DRtg,team1_NetRtg
33315,1991-11-01,1992,0,,POR,CLE,1635.6674,1453.5352,0.8353575240155563,0.1646424759844437,1638.6256,1450.5769,,,,,,,117.0,106.0,96.0,0.506,16.5,38.9,0.193,110.4,121.9,-11.5,96.0,0.517,8.7,36.4,0.267,121.9,110.4,11.5
33316,1991-11-01,1992,0,,DEN,GSW,1311.2511,1528.6768,0.33716432949573066,0.6628356705042693,1307.8049,1532.1229,,,,,,,105.0,108.0,101.3,0.506,12.3,25.0,0.27399999999999997,106.6,103.6,3.0,101.3,0.413,13.2,40.7,0.245,103.6,106.6,-3.0
33317,1991-11-01,1992,0,,ORL,NYK,1454.1202,1485.0859,0.5980612297079733,0.4019387702920267,1462.0259,1477.1803,,,,,,,106.0,96.0,93.7,0.465,11.0,30.8,0.18600000000000003,102.5,113.1,-10.599999999999994,93.7,0.47700000000000004,13.9,40.5,0.25,113.1,102.5,10.599999999999994
33318,1991-11-01,1992,0,,CHI,PHI,1715.1837,1503.0315,0.8577702407633578,0.14222975923664216,1718.9121,1499.3031,,,,,,,110.0,90.0,99.8,0.45299999999999996,15.3,18.6,0.14,90.2,110.2,-20.0,99.8,0.5379999999999999,14.1,30.8,0.132,110.2,90.2,20.0
33319,1991-11-01,1992,0,,BOS,CHH,1538.9696,1400.4854,0.7978362574624085,0.2021637425375915,1540.8679,1398.5870000000002,,,,,,,111.0,108.0,103.3,0.452,10.4,25.0,0.381,104.6,107.5,-2.9000000000000057,103.3,0.467,10.9,25.0,0.272,107.5,104.6,2.9000000000000057
33320,1991-11-01,1992,0,,MIN,UTA,1431.9478,1583.8112,0.4259120521378105,0.5740879478621895,1420.9362,1594.8228,,,,,,,97.0,112.0,94.9,0.607,20.4,38.7,0.386,118.0,102.2,15.799999999999997,94.9,0.445,11.4,32.6,0.17600000000000002,102.2,118.0,-15.799999999999997
33321,1991-11-01,1992,0,,DET,MIL,1527.3724,1501.8239,0.6732046556686735,0.3267953443313265,1511.84,1517.3563,,,,,,,99.0,109.0,95.4,0.446,13.7,46.8,0.293,114.2,103.7,10.5,95.4,0.445,12.7,28.6,0.317,103.7,114.2,-10.5
33322,1991-11-01,1992,0,,IND,WSB,1511.7568,1391.1013,0.7807761546778222,0.21922384532217776,1497.0933,1405.7649,,,,,,,103.0,109.0,105.7,0.43700000000000006,13.4,34.0,0.27399999999999997,103.1,97.4,5.699999999999989,105.7,0.48700000000000004,22.0,25.7,0.4,97.4,103.1,-5.699999999999989
33323,1991-11-01,1992,0,,HOU,LAL,1553.295,1622.8901,0.5436448086771639,0.4563551913228361,1559.5656,1616.6196,,,,,,,126.0,121.0,91.3,0.47,15.2,42.6,0.257,109.7,114.2,-4.5,91.3,0.505,16.6,41.3,0.316,114.2,109.7,4.5
33324,1991-11-01,1992,0,,SAS,DAL,1564.1609,1376.7994,0.8394559664166091,0.16054403358339087,1571.3464,1369.6139,,,,,,,140.0,99.0,99.9,0.506,12.2,12.5,0.21,99.1,140.1,-41.0,99.9,0.581,8.5,38.7,0.344,140.1,99.1,41.0
