,date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carmelo1_pre,carmelo2_pre,carmelo1_post,carmelo2_post,carmelo_prob1,carmelo_prob2,score1,score2,team2_Pace,team2_eFG%,team2_TOV%,team2_ORB%,team2_FT/FGA,team2_ORtg,team2_DRtg,team2_NetRtg,team1_Pace,team1_eFG%,team1_TOV%,team1_ORB%,team1_FT/FGA,team1_ORtg,team1_DRtg,team1_NetRtg
60527,2013-10-29,2014,0,,MIA,CHI,1691.8896,1519.9124,0.8271592537521777,0.1728407462478223,1695.1932,1516.6088,,,,,,,107.0,95.0,97.1,0.46399999999999997,16.2,23.9,0.217,97.9,110.2,-12.299999999999997,97.1,0.59,17.5,14.3,0.306,110.2,97.9,12.299999999999997
60528,2013-10-29,2014,0,,IND,ORL,1583.5721,1313.2317,0.8939605745458504,0.10603942545414956,1585.27,1311.5338,,,,,,,97.0,87.0,95.0,0.435,14.9,27.7,0.065,91.6,102.1,-10.5,95.0,0.528,19.0,27.8,0.31,102.1,91.6,10.5
60529,2013-10-29,2014,0,,LAL,LAC,1511.02,1586.5884,0.5351020593690506,0.4648979406309494,1522.1942,1575.4142,,,,,,,116.0,103.0,100.4,0.542,14.7,22.7,0.157,102.6,115.6,-13.0,100.4,0.527,15.3,37.5,0.19399999999999998,115.6,102.6,13.0
60530,2013-10-30,2014,0,,CLE,BRK,1369.2823,1548.4365,0.3880186975617801,0.6119813024382199,1377.5465,1540.1724,,,,,,,98.0,94.0,92.3,0.457,13.9,22.0,0.23199999999999998,101.8,106.2,-4.400000000000006,92.3,0.446,10.0,36.4,0.27399999999999997,106.2,101.8,4.400000000000006
60531,2013-10-30,2014,0,,DAL,ATL,1521.8522,1484.9949,0.6873617500117799,0.3126382499882201,1527.3379,1479.5092,,,,,,,118.0,109.0,100.7,0.539,15.7,12.5,0.355,108.3,117.2,-8.900000000000006,100.7,0.643,18.6,20.0,0.247,117.2,108.3,8.900000000000006
60532,2013-10-30,2014,0,,HOU,CHO,1556.411,1352.4205,0.8519414479955305,0.1480585520044695,1559.3295,1349.5021,,,,,,,96.0,83.0,89.6,0.389,6.6,23.1,0.14400000000000002,92.7,107.2,-14.5,89.6,0.5329999999999999,17.2,35.9,0.19699999999999998,107.2,92.7,14.5
60533,2013-10-30,2014,0,,GSW,LAL,1562.4785,1522.1942,0.6915853324855028,0.3084146675144972,1574.8977,1509.775,,,,,,,125.0,94.0,102.6,0.43799999999999994,14.0,18.0,0.18,91.7,121.9,-30.200000000000003,102.6,0.622,13.5,18.9,0.209,121.9,91.7,30.200000000000003
60534,2013-10-30,2014,0,,MIN,ORL,1471.4886,1311.5338,0.8170399424144333,0.18296005758556666,1473.6205,1309.402,,,,,,,120.0,115.0,99.9,0.52,14.3,28.6,0.11,104.3,108.8,-4.5,99.9,0.46,10.9,25.9,0.28,108.8,104.3,4.5
60535,2013-10-30,2014,0,,DET,WAS,1405.6205,1462.0291,0.5624059508812912,0.4375940491187088,1414.9327,1452.7168,,,,,,,113.0,102.0,94.4,0.5,14.8,28.9,0.308,108.0,119.7,-11.700000000000003,94.4,0.5579999999999999,16.3,32.4,0.33299999999999996,119.7,108.0,11.700000000000003
60536,2013-10-30,2014,0,,UTA,OKC,1521.2413,1639.3633,0.4739439705939225,0.5260560294060774,1516.0178,1644.5868,,,,,,,98.0,101.0,99.2,0.444,12.0,22.7,0.358,101.9,98.8,3.1000000000000085,99.2,0.494,19.3,22.2,0.253,98.8,101.9,-3.1000000000000085
60537,2013-10-30,2014,0,,NYK,MIL,1579.2007,1445.7207,0.793150074293261,0.206849925706739,1582.1333,1442.7881,,,,,,,90.0,83.0,94.0,0.493,22.5,15.2,0.135,88.3,95.7,-7.400000000000006,94.0,0.528,21.9,18.8,0.21100000000000002,95.7,88.3,7.400000000000006
60538,2013-10-30,2014,0,,PHO,POR,1390.5642,1429.8431,0.5865057223391037,0.4134942776608963,1400.2277,1420.1797,,,,,,,104.0,91.0,92.4,0.457,12.4,23.4,0.21,98.5,112.6,-14.099999999999994,92.4,0.542,14.2,28.2,0.16899999999999998,112.6,98.5,14.099999999999994
60539,2013-10-30,2014,0,,PHI,MIA,1459.6904,1695.1932,0.31431626133414353,0.6856837386658565,1469.418,1685.4657,,,,,,,114.0,110.0,99.3,0.588,17.3,17.9,0.11800000000000001,110.8,114.8,-4.0,99.3,0.588,16.6,25.0,0.25,114.8,110.8,4.0
60540,2013-10-30,2014,0,,SAC,DEN,1433.7286,1614.5847,0.38569488614148,0.61430511385852,1440.0757,1608.2377,,,,,,,90.0,88.0,92.5,0.462,17.2,21.1,0.19,95.1,97.3,-2.200000000000003,92.5,0.457,13.3,25.0,0.198,97.3,95.1,2.200000000000003
60541,2013-10-30,2014,0,,TOR,BOS,1483.9835,1484.9615,0.6387669715139463,0.3612330284860537,1489.16,1479.785,,,,,,,93.0,87.0,91.5,0.508,21.8,19.4,0.303,95.1,101.6,-6.5,91.5,0.47100000000000003,15.0,42.2,0.14,101.6,95.1,6.5
60542,2013-10-30,2014,0,,SAS,MEM,1660.6224,1619.2012,0.6929794937794982,0.3070205062205018,1665.2632,1614.5604,,,,,,,101.0,94.0,96.4,0.462,12.3,23.4,0.086,97.6,104.8,-7.200000000000003,96.4,0.599,15.3,10.8,0.132,104.8,97.6,7.200000000000003
