,result,season,team1,team2,d_ELO,d_NetRtg,d_SRS
25893,1,1985,UTA,GSW,46.20710000000008,4.5609756097560945,2.827774390243902
25894,0,1985,POR,LAL,-12.379400000000032,0.6280487804877977,1.0330662020905925
25895,0,1985,PHO,ATL,71.2663,2.3780487804878154,1.375760743321719
25896,1,1985,DAL,SEA,12.853200000000015,0.9329268292682877,-0.22170949477351906
25897,1,1985,NYK,KCK,90.19380000000001,5.3682926829268345,5.220847851335656
25898,0,1985,IND,CHI,-34.50099999999975,-0.40000000000000835,-1.9418205574912903
25899,1,1985,DEN,UTA,49.52670000000012,-1.5292682926829273,-1.6461962833914057
25900,1,1985,HOU,LAC,40.93160000000012,1.3798780487804851,-0.8872183507549356
25901,1,1985,DET,MIL,-50.13839999999982,-1.8109756097560954,2.3958013937282225
25902,1,1985,WSB,BOS,-233.8393000000001,-10.29390243902439,-12.116579268292682
25903,1,1985,SAS,CLE,141.7261000000001,5.019512195121954,4.295696864111498
25904,1,1985,LAL,NJN,49.23979999999983,2.51707317073172,3.6982539682539683
25905,1,1985,POR,GSW,110.3782000000001,7.525609756097559,6.410676829268293
25906,1,1985,UTA,DAL,3.104000000000042,0.8841463414634096,0.026091753774680482
25907,0,1985,IND,BOS,-246.91810000000032,-11.307317073170735,-12.767749709639954
25908,0,1985,ATL,MIL,-83.7693999999999,-5.865853658536593,-2.1085823170731715
25909,1,1985,HOU,CLE,131.6123,3.923170731707317,1.53365200348432
25910,1,1985,DEN,PHO,-11.246899999999869,-1.330487804878054,-1.493652003484321
25911,1,1985,CHI,SAS,-58.48790000000008,-4.387804878048772,-3.8985518292682926
25912,1,1985,SEA,GSW,30.47739999999999,2.7146341463414707,2.000284552845529
25913,0,1985,LAC,NJN,-97.97769999999991,-4.19512195121951,-2.2706402439024393
25914,0,1985,POR,DAL,81.19439999999986,4.287804878048776,3.9414742547425474
25915,0,1985,NYK,WSB,52.569699999999784,6.628048780487811,5.341258468834688
25916,1,1985,PHO,NJN,20.03370000000018,0.02926829268293707,0.41426151761517616
25917,0,1985,PHI,DET,31.28449999999998,-0.4304878048780516,-1.9007266260162594
25918,1,1985,IND,HOU,-93.61020000000008,-3.5170731707317047,-1.8150457317073174
25919,1,1985,BOS,NYK,162.00800000000004,3.4597560975609705,4.4730662020905925
25920,1,1985,WSB,SAS,-24.663900000000012,-3.125609756097559,-2.10780081300813
25921,0,1985,LAC,MIL,-198.35069999999996,-8.310365853658542,-4.351666666666667
25922,1,1985,GSW,DAL,-57.76260000000002,-3.568292682926832,-2.625731707317074
25923,0,1985,CHI,BOS,-207.6362999999999,-10.992682926829264,-10.66324017615176
25924,0,1985,ATL,CLE,154.09719999999993,4.15609756097561,4.523482384823849
25925,1,1985,POR,UTA,37.61370000000011,2.66829268292683,3.2862987804878045
25926,0,1985,DET,PHI,-12.051299999999856,0.4939024390243927,1.6205303910181952
25927,1,1985,WSB,NYK,-1.1890999999998257,-5.774390243902444,-4.784624168514412
25928,1,1985,DEN,HOU,76.40629999999987,1.212195121951225,2.7829403794037937
25929,1,1985,SEA,POR,-75.07639999999992,-4.840243902439014,-4.299773343187978
25930,1,1985,IND,SAS,-87.59899999999993,-4.5841463414634145,-3.9909688346883465
25931,1,1985,PHO,MIL,-61.865099999999984,-3.880487804878047,-1.479287262872628
25932,1,1985,LAL,KCK,169.01459999999997,5.658536585365861,5.8467665505226485
25933,1,1985,ATL,IND,78.92690000000016,3.2195121951219487,4.03530487804878
25934,0,1985,DAL,DET,-76.65700000000015,-3.0560975609756094,-4.130837398373983
25935,1,1985,UTA,PHO,-74.6286,-0.01829268292683417,-0.4195257452574529
25936,0,1985,CHI,PHI,-153.20299999999997,-6.940243902439022,-6.1215
25937,1,1985,NYK,CLE,120.82510000000002,8.139024390243913,6.738240576496674
25938,0,1985,GSW,NJN,-91.15329999999994,-4.324390243902432,-2.4920243902439028
25939,1,1985,LAC,KCK,-3.9122999999999593,-1.3634146341463436,-0.055993902439024135
25940,1,1985,HOU,SAS,-8.035200000000032,-1.3024390243902468,-2.239329268292682
25941,0,1985,SEA,NJN,-67.62079999999992,-1.7378048780487654,0.0602937915742795
25942,1,1985,POR,LAC,126.35889999999995,7.418902439024394,6.0068754619364375
25943,1,1985,LAL,MIL,-25.10590000000002,-1.129268292682923,1.1262749445676272
25944,0,1985,CHI,IND,26.163700000000063,0.20243902439025163,1.709334811529934
25945,0,1985,PHI,WSB,105.93420000000015,5.278048780487808,4.319789972899729
25946,1,1985,NYK,GSW,72.06220000000008,6.843902439024392,4.632462737127371
25947,1,1985,LAL,PHO,34.58389999999986,2.6451219512195143,2.6300683665927567
25948,1,1985,KCK,UTA,-102.29950000000008,-3.6402439024390247,-3.493924119241192
25949,1,1985,HOU,DET,-90.07619999999997,-4.358536585365863,-7.167971175166297
25950,1,1985,DAL,MIL,-139.10969999999998,-4.965853658536583,-2.6874671669793626
25951,1,1985,POR,NJN,-5.951600000000099,3.013414634146347,3.5626493120700435
25952,0,1985,SEA,DEN,-99.3868,-0.9609756097560876,0.5999656319290464
25953,0,1985,IND,PHI,-148.54959999999983,-6.812195121951224,-7.010967479674797
25954,0,1985,CLE,NYK,-138.04290000000015,-8.645121951219522,-6.4462630052873955
25955,1,1985,BOS,GSW,258.08190000000013,10.817073170731705,9.228275067750676
25956,1,1985,ATL,UTA,1.2652000000000498,-2.3439024390243954,-1.7944567627494454
25957,0,1985,PHO,LAL,-54.531099999999924,-3.121951219512197,-2.810813008130081
25958,1,1985,MIL,CHI,185.29600000000005,9.00853658536585,6.44390478424015
25959,0,1985,LAC,DEN,-165.25559999999996,-3.7621951219512226,-1.3924020694752404
25960,0,1985,SAS,DET,-87.12699999999995,-3.1487804878048853,-5.1624898373983745
25961,1,1985,WSB,KCK,112.07670000000007,-0.08414634146341493,0.7835825515947465
25962,0,1985,IND,KCK,16.984699999999975,-1.9939024390243927,-2.260412757973733
25963,0,1985,DET,NYK,73.68810000000008,-0.16097560975609726,2.2514801661752886
25964,0,1985,CLE,GSW,-62.03669999999988,-1.3000000000000078,-2.0933333333333324
25965,1,1985,BOS,WSB,151.21630000000005,9.73170731707317,8.245290940766552
25966,0,1985,SEA,CHI,42.12079999999992,3.5341463414634195,3.13192464040025
25967,0,1985,PHO,PHI,-47.61720000000014,-1.887804878048778,-0.35533003581784084
25968,1,1985,UTA,HOU,-5.010500000000093,2.1134146341463467,3.0890548780487803
25969,0,1985,KCK,BOS,-250.2527,-9.582926829268292,-9.218417405764967
25970,1,1985,DEN,PHI,-12.385100000000193,-2.2646341463414656,-2.654928861788618
25971,1,1985,DAL,HOU,-9.015499999999975,1.019512195121961,2.905444920932726
25972,1,1985,ATL,NJN,-26.62480000000005,-1.5878048780487801,-0.79682301438399
25973,1,1985,NYK,IND,127.3125,7.789024390243909,6.946878048780488
25974,1,1985,MIL,GSW,187.9679000000001,8.839024390243903,5.639677700348432
25975,0,1985,LAC,LAL,-207.23289999999997,-7.477439024390254,-6.186326722058429
25976,1,1985,POR,CHI,112.33290000000011,8.28414634146341,7.023405923344946
25977,1,1985,WSB,DET,-20.544600000000173,-4.968292682926835,-4.710216608594657
25978,0,1985,SAS,UTA,-28.134000000000015,-1.3939024390243928,-1.7124859287054408
25979,0,1985,LAL,SEA,185.4735999999998,5.129268292682924,4.76103439649781
25980,1,1985,LAC,PHO,-134.93950000000018,-4.259756097560983,-3.472491289198606
25981,1,1985,CLE,ATL,-174.29539999999997,-4.848780487804878,-4.500487804878048
25982,1,1985,IND,MIL,-205.21929999999998,-9.200000000000005,-7.350951219512195
25983,1,1985,GSW,CHI,-19.917400000000043,0.006097560975607763,0.4224490306441515
25984,1,1985,DEN,LAC,178.25250000000005,3.8701219512195153,1.5125209505941213
25985,0,1985,DAL,BOS,-206.39330000000018,-7.6975609756097505,-6.386747967479675
25986,0,1985,CLE,POR,-198.76440000000002,-9.537804878048785,-8.36481707317073
25987,1,1985,PHO,UTA,24.71289999999999,-0.4451219512195077,0.6116974448315914
25988,1,1985,NYK,ATL,31.269200000000183,4.303658536585375,2.929737587108014
25989,0,1985,WSB,PHI,-58.23569999999995,-4.671951219512198,-2.8038479127579734
25990,1,1985,SEA,KCK,28.028600000000097,1.0939024390243999,1.4884682390779955
25991,0,1985,SAS,HOU,-15.76150000000007,1.0707317073170755,1.6101567944250865
25992,1,1985,PHI,IND,172.04110000000014,6.7743902439024435,6.144403310104529
25993,1,1985,NJN,NYK,-3.3822999999993044,-2.697560975609766,-1.7184402541504407
25994,1,1985,LAC,SEA,-57.98000000000002,-2.807317073170744,-1.6514720528455282
25995,1,1985,ATL,MIL,-76.18790000000013,-5.095121951219519,-2.7214939024390246
25996,0,1985,HOU,BOS,-207.78320000000008,-9.004878048780494,-9.375073796122576
25997,1,1985,DET,POR,-20.37850000000003,-1.6243902439024347,0.07428201219512154
25998,0,1985,UTA,LAL,-97.44449999999983,-2.8500000000000068,-3.193336890243903
25999,1,1985,GSW,KCK,-1.5101000000001932,-1.9097560975609733,-0.9614895470383273
26000,1,1985,PHO,CHI,105.71379999999999,5.003658536585366,4.9133917682926835
26001,1,1985,SAS,DAL,-38.58860000000004,-0.331707317073178,-2.025353658536585
26002,0,1985,DET,WSB,22.72530000000006,4.808536585365859,4.3957070480631275
26003,1,1985,DAL,SEA,18.251899999999978,0.7439024390243857,1.3989028873744618
26004,0,1985,ATL,HOU,33.87390000000005,0.8292682926829273,1.8363948170731708
26005,1,1985,MIL,NYK,38.714300000000094,0.8634146341463396,0.034586720867209264
26006,1,1985,LAL,KCK,181.85460000000012,5.993902439024398,6.1756365375418465
26007,0,1985,LAC,CHI,-11.658100000000104,0.7591463414634072,1.3974246771879484
26008,1,1985,NJN,IND,127.62480000000005,5.421951219512193,4.965523194643712
26009,1,1985,UTA,DEN,-104.21929999999998,0.12804878048780455,0.8619719076655051
26010,1,1985,PHI,POR,46.84830000000011,-1.3487804878048761,-1.5902128168340508
26011,0,1985,IND,DET,-119.7002,-7.1256097560975675,-7.748007333014506
26012,0,1985,HOU,SEA,60.83400000000006,0.10487804878047391,-0.7806384505021522
26013,1,1985,DEN,UTA,72.1108999999999,-0.4963414634146339,-1.179146341463415
26014,0,1985,CLE,BOS,-354.7339000000002,-13.181707317073176,-11.544887340301974
26015,0,1985,NYK,POR,-24.95309999999995,-0.9231707317073132,-1.471540436456996
26016,1,1985,PHO,GSW,113.46939999999995,4.843902439024392,4.391351028216165
26017,1,1985,WSB,MIL,-42.565599999999904,-6.3939024390243935,-2.99988482384824
26018,1,1985,SAS,LAC,36.494500000000016,2.979268292682928,1.1538778794037943
26019,0,1985,LAL,CHI,167.88940000000002,7.962195121951222,7.482445799457994
26020,1,1985,BOS,CLE,359.55150000000003,13.195121951219516,10.785135162601627
26021,1,1985,PHI,NJN,53.12160000000017,1.5487804878048856,1.6361204268292688
26022,1,1985,SEA,PHO,-84.93079999999986,-2.0999999999999956,-2.068069105691057
26023,1,1985,POR,PHO,41.38840000000005,3.3987804878048737,3.073472400513479
26024,1,1985,CHI,NJN,-109.06490000000008,-5.313414634146332,-4.271115683757457
26025,1,1985,NYK,DEN,-78.1561999999999,2.0975609756097606,2.0481356707317078
26026,0,1985,HOU,LAC,95.02379999999994,2.5993902439024374,0.9366124661246618
26027,0,1985,CLE,LAL,-248.50189999999998,-9.424390243902451,-7.593610209167107
26028,0,1985,GSW,UTA,-80.76029999999992,-5.079268292682926,-4.205047425474255
26029,1,1985,DET,BOS,-158.5543,-5.223170731707314,-3.181137364498645
26030,1,1985,SAS,ATL,-42.06189999999992,0.531707317073173,-0.5928263988522238
26031,1,1985,BOS,DEN,124.01209999999992,7.189024390243903,6.434311334289815
26032,1,1985,PHI,MIL,34.218799999999874,-1.4353658536585368,-0.018597749754587944
26033,0,1985,DAL,LAC,54.97850000000017,3.3231707317073247,3.2490399728997295
26034,0,1985,NJN,LAL,-59.16260000000011,-2.709756097560987,-2.8230873983739837
26035,1,1985,KCK,ATL,-74.7974999999999,-1.5353658536585324,-1.620625
26036,1,1985,GSW,HOU,-48.56370000000015,-2.7219512195121887,-1.0293826927433365
26037,1,1985,POR,SAS,114.75680000000011,4.3000000000000025,4.989000677506775
26038,0,1985,NYK,DAL,43.80609999999979,3.030487804878049,1.875962772785623
26039,1,1985,MIL,DET,15.153099999999768,1.4792682926829244,-1.1400102695763796
26040,0,1985,UTA,SEA,37.40100000000007,1.954878048780479,1.5127663671373552
26041,1,1985,WSB,IND,144.6726000000001,2.8512195121951245,4.106649550706034
26042,0,1985,SEA,SAS,24.060400000000072,-0.6463414634146233,0.21215468549422345
26043,1,1985,PHO,KCK,95.16280000000006,2.712195121951224,2.995277618364419
26044,1,1985,PHI,LAL,2.5084999999999127,-1.0414634146341504,-0.8650648470770412
26045,1,1985,DET,DEN,-20.546999999999798,2.0731707317073216,3.1831558265582656
26046,1,1985,CHI,NYK,-16.1404,-6.0841463414634145,-4.831171286031042
26047,1,1985,ATL,LAC,46.402700000000095,2.5164634146341447,1.7987960755547407
26048,0,1985,NJN,BOS,-179.58859999999981,-6.996341463414639,-6.260029596348595
26049,1,1985,MIL,IND,186.69129999999996,9.151219512195127,7.47439518002323
26050,1,1985,CHI,DAL,-35.980999999999995,-3.770731707317073,-3.595600174216028
26051,0,1985,GSW,PHO,-112.18230000000017,-4.820731707317076,-4.292499032133179
26052,0,1985,CLE,DEN,-222.51880000000006,-6.008536585365858,-4.529385608329768
26053,1,1985,WSB,LAL,-60.2333000000001,-5.604878048780495,-4.084251662971175
26054,0,1985,POR,HOU,123.42179999999985,5.758536585365858,6.541877468060394
26055,1,1985,BOS,ATL,231.13490000000002,8.763414634146347,7.933290436456995
26056,1,1985,UTA,KCK,65.48839999999927,2.959756097560976,2.64759891598916
26057,1,1985,LAC,SAS,-43.21309999999994,-3.410975609756098,-2.034552106430155
26058,1,1985,SEA,HOU,-2.9138000000000375,0.31707317073172026,1.245795586527294
26059,1,1985,PHI,NYK,148.03279999999995,0.6878048780487784,1.4235636546296822
26060,0,1985,IND,ATL,-86.21820000000002,-3.9634146341463397,-3.7427061556329853
26061,1,1985,BOS,NJN,194.59730000000013,7.087804878048787,6.048542682926828
26062,0,1985,CLE,MIL,-246.1494,-10.001219512195128,-6.873103921110982
26063,1,1985,PHO,HOU,65.45489999999995,2.093902439024399,2.8355875831485586
26064,0,1985,CHI,DET,-92.16779999999994,-6.181707317073171,-6.6357475451377885
26065,1,1985,NYK,PHI,-157.10969999999998,-1.1085365853658513,-1.7791544715447163
26066,1,1985,DEN,POR,2.36220000000003,-3.8170731707317076,-3.6545127494456757
26067,1,1985,KCK,SAS,-36.6398999999999,-1.8780487804878032,-0.9654777186869608
26068,0,1985,GSW,LAC,-14.996499999999969,-0.5201219512195085,-0.48149215828542724
26069,0,1985,WSB,UTA,54.38329999999996,-2.6463414634146343,-0.8688443670150984
26070,1,1985,DAL,KCK,65.31179999999995,2.1121951219512245,2.395928571428571
26071,1,1985,SAS,DEN,-114.28890000000001,-0.7268292682926849,-1.7273933586738466
26072,1,1985,ATL,CLE,157.81359999999995,5.056097560975611,3.3638736141906875
26073,1,1985,PHI,BOS,-100.91840000000002,-4.943902439024388,-3.800993031358885
26074,1,1985,DET,CHI,109.48109999999997,6.236585365853658,6.3774308300395255
26075,1,1985,NJN,MIL,-74.59159999999997,-3.803658536585372,-1.62714689693481
26076,1,1985,LAL,GSW,204.08770000000004,7.850000000000004,7.11544512195122
26077,1,1985,LAC,POR,-122.21170000000006,-7.584146341463417,-6.924146562389536
26078,1,1985,HOU,ATL,-26.89670000000001,-0.8463414634146345,-1.2675821845174975
26079,1,1985,NYK,UTA,-31.385600000000068,1.0609756097561018,1.042680487804878
26080,1,1985,PHO,WSB,-0.20160000000055334,2.65365853658537,1.1049154053793504
26081,1,1985,SEA,LAL,-126.69769999999994,-4.760975609756095,-4.163103750923873
26082,0,1985,DEN,KCK,131.56389999999988,2.423170731707317,2.459463097877732
26083,1,1985,DAL,SAS,21.91930000000002,0.1317073170731767,1.2332815964523283
26084,1,1985,BOS,UTA,210.44589999999994,6.965853658536585,6.503249060059771
26085,0,1985,MIL,PHI,-37.224300000000085,1.3475609756097557,-0.8738927383592019
26086,1,1985,GSW,POR,-164.22680000000014,-8.504878048780487,-7.558350029036005
26087,1,1985,DET,IND,182.47079999999983,7.413414634146348,7.703056974838523
26088,1,1985,NJN,CHI,71.39159999999993,4.41219512195121,4.177004342202512
26089,1,1985,IND,NJN,-145.04149999999981,-5.742682926829266,-5.697587486744434
26090,1,1985,HOU,DAL,-36.17010000000005,-1.5951219512195207,-2.4819929745493106
26091,1,1985,CLE,NYK,-151.61580000000004,-7.864634146341473,-5.8878457518091665
26092,0,1985,CHI,PHI,-178.0779,-6.64512195121951,-6.5300854718981975
26093,0,1985,ATL,BOS,-223.72130000000016,-8.387804878048785,-8.052669450335808
26094,1,1985,LAC,WSB,-75.4967999999999,-1.195731707317076,-2.0435136797454927
26095,1,1985,KCK,SEA,-45.667399999999816,-1.2707317073170818,-1.4948561168418006
26096,1,1985,SAS,PHO,-88.22510000000011,-1.397560975609762,-2.0351473577235772
26097,1,1985,MIL,UTA,78.20360000000005,3.5317073170731725,2.0279599593495936
26098,1,1985,LAL,WSB,80.42589999999996,5.94634146341464,4.264968902439024
26099,1,1985,LAC,GSW,50.538299999999936,1.0573170731707267,0.7268279890840867
26100,0,1985,DEN,SEA,61.552599999999984,1.0780487804877965,0.9121445298692118
26101,1,1985,WSB,NJN,2.446999999999889,-2.7695121951219464,-1.6137819105691056
26102,1,1985,SEA,POR,-44.9393,-4.643902439024382,-4.04010731707317
26103,1,1985,CLE,SAS,-141.53219999999988,-5.706097560975614,-3.415081596452328
26104,0,1985,NYK,BOS,-248.17099999999982,-6.017073170731704,-5.938942524841915
26105,0,1985,CHI,HOU,-32.50719999999933,-2.499999999999992,-1.0055440900562858
26106,0,1985,ATL,LAL,-119.85089999999946,-4.495121951219522,-3.9021606003752347
26107,1,1985,MIL,DAL,78.19389999999999,4.058536585365851,2.4825887273295812
26108,0,1985,GSW,DEN,-122.06040000000007,-4.46951219512195,-3.8556161629551076
26109,1,1985,KCK,PHO,-102.31540000000018,-3.110975609756102,-2.927976033934253
26110,1,1985,IND,UTA,-96.69859999999994,-5.304878048780489,-5.0679180894308935
26111,0,1985,DEN,DET,-46.5489,-2.725609756097565,-3.406385975609756
26112,0,1985,BOS,MIL,138.87799999999993,3.5304878048780477,4.315143270099368
26113,1,1985,PHI,SAS,171.029,3.3207317073170763,4.744437539086929
26114,1,1985,NJN,WSB,-15.283200000000079,2.487804878048776,1.2905270168855538
26115,1,1985,LAC,SEA,-38.525499999999965,-2.2420731707317176,-2.35013185324161
26116,0,1985,HOU,LAL,-121.88660000000073,-4.954878048780499,-5.16428010562157
26117,0,1985,POR,KCK,77.86339999999996,5.610975609756099,5.130972091932457
26118,1,1985,NYK,CLE,116.12340000000017,7.221951219512205,5.488674253900925
26119,0,1985,ATL,CHI,49.91740000000004,3.162195121951212,2.5153726287262876
26120,1,1985,UTA,DET,-109.47770000000014,-2.565853658536589,-3.0502544090056283
26121,0,1985,NJN,SAS,49.32629999999995,0.801219512195119,1.6368815579181435
26122,1,1985,LAL,PHO,80.47260000000006,2.94268292682927,2.648292347896006
26123,1,1985,GSW,SEA,-105.44450000000006,-3.7158536585365907,-3.3205132113821136
26124,1,1985,DEN,DAL,11.159800000000132,-0.1609756097561016,-0.6500684803001875
26125,1,1985,BOS,IND,296.1600000000001,12.346341463414639,11.576499061913697
26126,1,1985,WSB,NYK,47.9840999999999,-3.8219512195122,-2.0207136404697383
26127,0,1985,PHI,MIL,25.289600000000064,-1.4365853658536594,0.04083362369338017
26128,1,1985,KCK,DET,-121.73050000000012,-4.742682926829272,-5.061147842401501
26129,0,1985,IND,CLE,61.51310000000012,1.0792682926829285,0.34105612883051784
26130,1,1985,ATL,WSB,-50.17530000000011,1.2817073170731672,0.04605852368047514
26131,1,1985,HOU,DEN,-41.631399999999985,-1.3646341463414675,-1.8450767841011744
26132,1,1985,CHI,BOS,-261.5613000000001,-11.406097560975606,-10.132941024648343
26133,1,1985,PHO,POR,8.439399999999978,-2.8524390243902404,-2.4029855465221317
26134,1,1985,PHI,NJN,129.69730000000004,2.624390243902446,3.193961851156973
26135,1,1985,MIL,SAS,145.77800000000002,4.756097560975612,4.6423393007329095
26136,0,1985,UTA,DAL,1.9425999999998567,0.5939024390243862,0.3033750260579529
26137,1,1985,SEA,LAC,21.756599999999935,2.0329268292683027,1.9220165505226485
26138,1,1985,POR,GSW,118.28379999999993,7.891463414634145,6.964602613240418
26139,0,1985,NYK,NJN,-36.538699999999835,1.2195121951219594,0.5388998257839718
26140,0,1985,DET,PHI,-54.91509999999994,-0.41219512195121766,-0.5959575429087622
26141,1,1985,CLE,ATL,-134.4362000000001,-5.325609756097561,-4.120422648083623
26142,1,1985,ATL,NYK,27.426400000000058,-1.7621951219512273,-1.4965519954420903
26143,1,1985,DAL,LAC,40.83339999999998,2.879878048780494,3.1654183409650196
26144,0,1985,PHO,BOS,-137.1461999999999,-6.554878048780485,-5.915548780487805
26145,1,1985,NJN,DET,-69.5761,-2.435365853658545,-2.75182716568545
26146,1,1985,DEN,SAS,34.854499999999916,0.3512195121951232,0.6761466718731227
26147,1,1985,MIL,HOU,135.4912999999999,5.5975609756097615,5.283913472706156
